time_ms	voltage_Va	voltage_Vb	current_A	power_W
16726	14.2074	12.3618	0.3254	4.0225
16728	14.2197	12.3454	0.3264	4.0295
16730	14.2074	12.3495	0.3388	4.184
16732	14.2156	12.3536	0.3367	4.1595
16734	14.2115	12.3495	0.3364	4.1544
16736	14.2197	12.3618	0.3383	4.182
16738	14.1909	12.4233	0.3317	4.1208
16740	14.2074	12.3782	0.3239	4.0093
16742	14.2197	12.3495	0.3323	4.1037
16744	14.2156	12.3618	0.3307	4.088
16746	14.195	12.3659	0.314	3.8829
16748	14.2074	12.3659	0.3313	4.0968
16750	14.1992	12.3741	0.3395	4.201
16752	14.1909	12.3741	0.3375	4.1763
16754	14.195	12.3618	0.3364	4.1585
16756	14.2074	12.3618	0.3312	4.0942
16758	14.2074	12.3741	0.3294	4.076
16760	14.2156	12.3454	0.3336	4.1184
16762	14.2197	12.3864	0.3327	4.121
16764	14.2197	12.3577	0.3153	3.8964
16766	14.232	12.37	0.3139	3.8829
16768	14.2115	12.3741	0.3418	4.2295
16770	14.2279	12.3659	0.3403	4.2081
16772	14.2156	12.3823	0.3378	4.1827
16774	14.2074	12.3659	0.3371	4.1685
16776	14.2485	12.3741	0.3383	4.1862
16808	14.2156	12.3905	0.3026	3.7494
16811	14.2279	12.3864	0.3032	3.7556
16814	14.1992	12.3864	0.3142	3.8918
16816	14.2074	12.3864	0.314	3.8893
16818	14.2115	12.4151	0.3217	3.9939
16820	14.2197	12.3946	0.3116	3.8622
16822	14.195	12.3946	0.3083	3.8213
16824	14.2074	12.3987	0.3082	3.8213
16826	14.2115	12.4233	0.3163	3.9295
16828	14.1827	12.4028	0.3182	3.9466
16830	14.2197	12.3946	0.3237	4.0121
16832	14.2115	12.3946	0.3182	3.944
16834	14.2238	12.3987	0.3277	4.0631
16836	14.1909	12.4151	0.3291	4.0858
16838	14.2156	12.411	0.3245	4.0274
16840	14.2156	12.411	0.3387	4.2036
16842	14.2115	12.4151	0.3387	4.205
16844	14.2156	12.411	0.3287	4.0795
16846	14.195	12.4192	0.3165	3.9307
16848	14.195	12.4151	0.3294	4.0895
16850	14.195	12.4233	0.3313	4.1158
16852	14.1909	12.4192	0.3418	4.2449
16854	14.2074	12.4069	0.3429	4.2543
16856	14.1992	12.4151	0.3402	4.2236
16858	14.2403	12.4315	0.3245	4.034
16860	14.195	12.4274	0.3237	4.0228
16862	14.2074	12.411	0.3234	4.0137
16864	14.2074	12.4233	0.3332	4.1394
16866	14.1992	12.4274	0.3323	4.1296
16871	14.2156	12.4397	0.3154	3.9235
16874	14.2197	12.4069	0.3347	4.1526
16876	14.2238	12.4233	0.3397	4.2202
16883	14.2074	12.4315	0.338	4.2019
16885	14.195	12.4274	0.3342	4.1532
16887	14.1909	12.4274	0.3173	3.9432
16889	14.2156	12.4479	0.3178	3.956
16891	14.2115	12.4315	0.3156	3.9234
16893	14.2074	12.4274	0.3145	3.9084
16895	14.1909	12.4397	0.3311	4.1188
16897	14.2115	12.4438	0.3355	4.1749
16899	14.2115	12.452	0.3401	4.2349
16901	14.2238	12.4397	0.3404	4.2345
16903	14.232	12.4561	0.3392	4.2251
16905	14.2074	12.4438	0.3338	4.1537
16907	14.269	12.4725	0.3335	4.1596
16909	14.2115	12.4561	0.3334	4.1529
16913	14.1992	12.4561	0.3294	4.1031
16915	14.2238	12.4479	0.3323	4.1364
16918	14.2279	12.452	0.3413	4.2499
16920	14.2197	12.4479	0.3402	4.2348
16922	14.2115	12.4602	0.3396	4.2315
16924	14.2074	12.4684	0.3365	4.1956
16926	14.2115	12.4561	0.3338	4.1579
16928	14.1992	12.4643	0.3346	4.1706
16930	14.1252	12.4643	0.3333	4.1544
16932	14.2115	12.452	0.3235	4.0282
16934	14.2156	12.4643	0.3249	4.0497
16939	14.2279	12.4684	0.3272	4.0797
16942	14.195	12.4602	0.3253	4.0533
16944	14.1827	12.4684	0.3278	4.0872
16946	14.1992	12.4766	0.3343	4.1709
16948	14.2156	12.452	0.3357	4.1801
16950	14.2074	12.4602	0.3229	4.0234
16952	14.2074	12.4807	0.3289	4.1049
16954	14.232	12.4479	0.3326	4.1402
16956	14.2074	12.4725	0.3319	4.1396
16958	14.1992	12.493	0.3302	4.1252
16960	14.195	12.4807	0.3414	4.2609
16962	14.2197	12.4643	0.3418	4.2603
16964	14.2197	12.4889	0.3386	4.2288
16966	14.1992	12.4848	0.3351	4.1837
16968	14.2156	12.4848	0.3358	4.1924
16970	14.2156	12.4807	0.3334	4.1611
16972	14.1992	12.4766	0.3316	4.1373
16974	14.2156	12.4848	0.3336	4.1649
16976	14.2115	12.4848	0.3339	4.1687
16979	14.2074	12.4889	0.3133	3.9128
16981	14.1992	12.4972	0.3168	3.9591
16983	14.195	12.4766	0.3421	4.2683
16985	14.1992	12.4972	0.3363	4.2028
16987	14.1909	12.5054	0.3364	4.2068
16989	14.2033	12.4807	0.3363	4.1973
16991	14.2156	12.4766	0.3337	4.1635
16993	14.2074	12.4889	0.3322	4.1488
16995	14.2156	12.493	0.3196	3.9928
16997	14.2115	12.4848	0.3319	4.1437
17002	14.1909	12.5054	0.3295	4.1205
17005	14.2115	12.5136	0.3244	4.0594
17007	14.2156	12.493	0.3223	4.0265
17009	14.2115	12.5095	0.3379	4.2269
17011	14.2115	12.5054	0.335	4.1893
17013	14.2156	12.5177	0.3332	4.1709
17015	14.2279	12.4972	0.335	4.1865
17017	14.2074	12.5054	0.3336	4.1718
17019	14.1909	12.5054	0.3157	3.9479
17021	14.2156	12.5095	0.332	4.1531
17023	14.2156	12.5095	0.3431	4.292
17025	14.1909	12.5136	0.3377	4.2258
17027	14.2074	12.5177	0.3384	4.236
17029	14.2197	12.5054	0.3375	4.2206
17031	14.2156	12.5136	0.3351	4.1933
17033	14.2074	12.5218	0.3279	4.1059
17036	14.2115	12.5054	0.3299	4.1255
17038	14.2115	12.5095	0.322	4.028
17040	14.232	12.5095	0.3286	4.1106
17042	14.2074	12.53	0.3308	4.1449
17044	14.2074	12.53	0.33	4.1349
17046	14.2074	12.5177	0.3384	4.236
17048	14.2074	12.5423	0.3395	4.2581
17050	14.2074	12.5382	0.3384	4.2429
17052	14.2115	12.5341	0.3351	4.2002
17054	14.2156	12.5218	0.3357	4.2036
17056	14.195	12.5259	0.3363	4.2124
17058	14.1992	12.5382	0.3319	4.1614
17090	14.2156	12.5546	0.3126	3.9246
17093	14.1992	12.53	0.2958	3.7064
17095	14.2279	12.5259	0.3127	3.9168
17097	14.1992	12.5546	0.3101	3.8932
17099	14.1827	12.5546	0.3084	3.8718
17101	14.2238	12.5423	0.309	3.8756
17104	14.1992	12.5546	0.3352	4.2083
17106	14.1992	12.5833	0.3257	4.0984
17108	14.2156	12.5423	0.3159	3.9621
17110	14.2238	12.5464	0.3145	3.9458
17112	14.1992	12.5464	0.3232	4.055
17114	14.2238	12.5546	0.3151	3.9559
17116	14.1992	12.5587	0.318	3.9937
17118	14.1745	12.5587	0.3228	4.0539
17120	14.2115	12.5669	0.3261	4.0981
17122	14.2074	12.5464	0.3315	4.1591
17124	14.2074	12.5628	0.3201	4.0213
17126	14.1909	12.5628	0.3159	3.9686
17128	14.1909	12.5628	0.3171	3.9837
17130	14.1992	12.571	0.3426	4.3068
17132	14.2074	12.5628	0.3414	4.2889
17134	14.2115	12.5751	0.3285	4.1309
17136	14.2074	12.5792	0.3259	4.0996
17138	14.1992	12.5546	0.3245	4.074
17141	14.2279	12.5505	0.3394	4.2596
17143	14.2279	12.5915	0.3369	4.2421
17145	14.1992	12.571	0.3316	4.1685
17147	14.1992	12.5874	0.3315	4.1727
17152	14.1868	12.5628	0.3359	4.2198
17154	14.2279	12.5751	0.3449	4.3371
17157	14.195	12.5874	0.3404	4.2847
17159	14.2197	12.5874	0.3388	4.2646
17163	14.2074	12.5915	0.3363	4.2345
17166	14.195	12.6082	0.3315	4.1796
17168	14.2156	12.6041	0.3327	4.1934
17170	14.2074	12.5874	0.331	4.1664
17172	14.2238	12.5874	0.3288	4.1387
17174	14.2074	12.5956	0.3301	4.1578
17176	14.2238	12.5669	0.3387	4.2564
17178	14.1827	12.5833	0.3384	4.2582
17180	14.195	12.6041	0.3296	4.1543
17182	14.2197	12.5792	0.3392	4.2669
17184	14.2074	12.5915	0.3363	4.2345
17186	14.1992	12.6041	0.3332	4.1997
17188	14.195	12.5956	0.3337	4.2032
17190	14.2115	12.6205	0.3315	4.1837
17192	14.2238	12.5915	0.3294	4.1476
17194	14.1745	12.6123	0.3299	4.1608
17196	14.232	12.5874	0.3313	4.1702
17198	14.1992	12.641	0.3274	4.1387
17200	14.232	12.5915	0.3403	4.2849
17202	14.2115	12.6164	0.3402	4.2921
17204	14.2074	12.6164	0.336	4.2391
17206	14.1992	12.6123	0.3341	4.2138
17208	14.2279	12.6082	0.3347	4.22
17210	14.2156	12.6123	0.3331	4.2011
17212	14.2238	12.6041	0.331	4.1719
17217	14.2156	12.6123	0.3292	4.152
17220	14.2115	12.6082	0.3135	3.9527
17222	14.232	12.6164	0.3148	3.9716
17224	14.1992	12.6205	0.3394	4.2834
17226	14.2156	12.6123	0.3354	4.2302
17228	14.2115	12.6164	0.3358	4.2366
17230	14.1992	12.6123	0.3343	4.2163
17232	14.2074	12.6123	0.3188	4.0208
17234	14.2279	12.6246	0.3329	4.2027
17236	14.2238	12.6205	0.3325	4.1963
17238	14.1992	12.6164	0.3302	4.1659
17240	14.2115	12.6328	0.3289	4.1549
17242	14.2074	12.6287	0.3421	4.3203
17244	14.2156	12.6205	0.3391	4.2796
17246	14.195	12.6369	0.3365	4.2523
17248	14.2156	12.6246	0.3367	4.2507
17250	14.2526	12.6205	0.3344	4.2203
17252	14.2115	12.641	0.3324	4.2019
17254	14.2074	12.6287	0.3331	4.2066
17256	14.2074	12.6451	0.3338	4.2209
17258	14.2156	12.641	0.3309	4.1829
17260	14.2074	12.6492	0.3298	4.1717
17262	14.1992	12.6451	0.3292	4.1628
17264	14.2074	12.6369	0.3385	4.2776
17266	14.195	12.6451	0.3373	4.2652
17268	14.2115	12.641	0.3372	4.2625
17271	14.2074	12.6246	0.3348	4.2267
17273	14.1992	12.6287	0.3331	4.2066
17278	14.2156	12.6533	0.3317	4.1971
17280	14.2115	12.6451	0.331	4.1855
17283	14.2074	12.6574	0.33	4.1769
17285	14.2115	12.641	0.3245	4.102
17287	14.2115	12.6451	0.3252	4.1122
17289	14.1992	12.6533	0.3385	4.2831
17291	14.195	12.6574	0.336	4.2529
17293	14.2074	12.6615	0.3352	4.2441
17295	14.1868	12.6738	0.3369	4.2698
17297	14.2033	12.6492	0.3353	4.2413
17299	14.2115	12.6574	0.3322	4.2048
17301	14.2115	12.6574	0.3319	4.201
17303	14.2074	12.6533	0.3308	4.1857
17305	14.2074	12.6492	0.3251	4.1122
17307	14.2074	12.6574	0.3326	4.2098
17309	14.2074	12.6615	0.3392	4.2948
17311	14.1992	12.7107	0.3378	4.2937
17313	14.195	12.6779	0.336	4.2598
17315	14.2156	12.6738	0.3386	4.2913
17317	14.1992	12.6779	0.3354	4.2522
17319	14.195	12.6697	0.3329	4.2177
17321	14.2279	12.6697	0.333	4.219
17324	14.2115	12.6656	0.3311	4.1936
17326	14.195	12.6697	0.3223	4.0834
17328	14.2238	12.6697	0.3191	4.0429
17330	14.2156	12.6697	0.3262	4.1329
17332	14.2197	12.6779	0.3375	4.2788
17334	14.2485	12.7107	0.339	4.3089
17336	14.2074	12.6779	0.3381	4.2864
17369	14.2403	12.6861	0.3161	4.0101
17372	14.2115	12.6861	0.3137	3.9796
17374	14.2197	12.6902	0.3146	3.9923
17376	14.2197	12.6861	0.3147	3.9923
17378	14.2074	12.6943	0.3251	4.1269
17380	14.195	12.723	0.3254	4.1401
17382	14.2074	12.6861	0.3238	4.1078
17384	14.2115	12.7107	0.3225	4.0992
17386	14.2156	12.6902	0.3182	4.038
17388	14.2403	12.6943	0.3196	4.0571
17390	14.2197	12.7025	0.331	4.2045
17392	14.2074	12.7148	0.3291	4.1844
17394	14.2238	12.6943	0.3313	4.2056
17396	14.2115	12.7025	0.3291	4.1804
17398	14.1992	12.6574	0.3273	4.1428
17400	14.1992	12.7189	0.3261	4.1476
17402	14.1992	12.6943	0.3261	4.1396
17404	14.2156	12.7107	0.3222	4.0954
17408	14.2279	12.6943	0.3345	4.2462
17410	14.195	12.723	0.3316	4.219
17413	14.2197	12.7189	0.3301	4.1985
17415	14.2074	12.7271	0.3327	4.2343
17417	14.2279	12.7148	0.3299	4.1946
17419	14.2238	12.7066	0.3274	4.1601
17421	14.2074	12.7353	0.327	4.1644
17423	14.2238	12.7189	0.3321	4.2239
17425	14.1992	12.723	0.3349	4.2609
17427	14.1992	12.7312	0.3358	4.2751
17432	14.1992	12.7271	0.3318	4.2229
17434	14.2074	12.7353	0.3329	4.2396
17437	14.2238	12.7312	0.3306	4.2089
17439	14.2197	12.7271	0.3283	4.1783
17441	14.2156	12.7353	0.3292	4.1925
17443	14.2197	12.723	0.3277	4.1693
17445	14.2156	12.7189	0.3228	4.1057
17447	14.2197	12.723	0.3234	4.1146
17449	14.2156	12.7271	0.3366	4.2839
17451	14.2115	12.7394	0.3345	4.2613
17453	14.2156	12.7271	0.3327	4.2343
17455	14.2115	12.7189	0.3355	4.2672
17457	14.2156	12.7476	0.3328	4.2424
17459	14.2074	12.7517	0.3305	4.2144
17461	14.2156	12.7517	0.3302	4.2106
17463	14.2238	12.723	0.329	4.1859
17465	14.2238	12.7394	0.3237	4.1237
17467	14.2403	12.7558	0.3386	4.3191
17469	14.195	12.7558	0.3375	4.3051
17471	14.2074	12.7558	0.3357	4.2821
17473	14.2156	12.7394	0.3341	4.2562
17475	14.2197	12.7681	0.3372	4.3054
17477	14.2115	12.7394	0.3335	4.2486
17479	14.195	12.7517	0.332	4.2336
17481	14.2074	12.7558	0.3312	4.2247
17483	14.2156	12.7763	0.3296	4.2111
17485	14.1992	12.7517	0.3278	4.18
17487	14.2197	12.7435	0.3402	4.3353
17492	14.2074	12.7845	0.3361	4.2969
17495	14.1992	12.7681	0.3383	4.3195
17497	14.2074	12.7517	0.334	4.2591
17499	14.1992	12.7599	0.3325	4.2427
17501	14.2074	12.7599	0.3324	4.2414
17503	14.2074	12.7558	0.332	4.2349
17505	14.2156	12.7558	0.3263	4.1622
17507	14.2279	12.7476	0.3273	4.1723
17509	14.2074	12.7517	0.3263	4.1609
17511	14.2115	12.7681	0.3383	4.3195
17513	14.1992	12.7681	0.3373	4.3067
17515	14.2156	12.7722	0.3393	4.3336
17517	14.195	12.7804	0.3354	4.2866
17519	14.2156	12.7722	0.3348	4.2761
17522	14.2279	12.7804	0.334	4.2687
17524	14.2238	12.7845	0.3294	4.2112
17526	14.2197	12.7763	0.3281	4.1919
17528	14.2115	12.7722	0.3287	4.1982
17530	14.2074	12.7722	0.3279	4.188
17532	14.2197	12.7763	0.3251	4.1536
17534	14.195	12.7763	0.3388	4.3286
17536	14.1909	12.8009	0.34	4.3523
17538	14.195	12.7886	0.336	4.297
17540	14.2197	12.7722	0.3363	4.2953
17542	14.195	12.7886	0.3351	4.2855
17544	14.2115	12.7845	0.3299	4.2176
17546	14.2156	12.7804	0.33	4.2175
17549	14.2238	12.7845	0.3299	4.2176
17551	14.2197	12.7681	0.3272	4.1777
17556	14.2238	12.7886	0.3372	4.3123
17558	14.2197	12.7968	0.3377	4.3215
17561	14.2115	12.7886	0.3378	4.32
17563	14.2074	12.7886	0.3364	4.3021
17565	14.2115	12.8092	0.3313	4.2437
17567	14.195	12.7845	0.3321	4.2457
17569	14.2156	12.7845	0.3307	4.2278
17571	14.2156	12.7763	0.3285	4.197
17573	14.2074	12.8092	0.3273	4.1924
17575	14.2156	12.8133	0.3307	4.2373
17577	14.195	12.8092	0.3277	4.1976
17579	14.1992	12.8256	0.3391	4.3491
17581	14.2444	12.8009	0.339	4.3395
17583	14.1581	12.7927	0.3376	4.3188
17585	14.2074	12.8009	0.3325	4.2563
17587	14.2156	12.8092	0.3337	4.2744
17589	14.1992	12.8092	0.3333	4.2693
17591	14.195	12.805	0.3308	4.2359
17593	14.195	12.8338	0.3289	4.221
17595	14.2115	12.8379	0.3323	4.266
17597	14.2074	12.8215	0.3281	4.2067
17599	14.2197	12.8092	0.3409	4.3666
17601	14.2156	12.8133	0.3401	4.3578
17603	14.2197	12.8092	0.3382	4.3321
17605	14.2279	12.805	0.3337	4.273
17607	14.2074	12.8338	0.3348	4.2967
17610	14.2074	12.8379	0.3331	4.2763
17612	14.1992	12.8297	0.3304	4.2389
17646	14.2074	12.8338	0.3114	3.9964
17649	14.2197	12.8338	0.3117	4.0003
17651	14.2074	12.8338	0.3087	3.9618
17653	14.1992	12.8256	0.3216	4.1247
17655	14.2156	12.8256	0.3249	4.167
17659	14.2074	12.8379	0.3198	4.1055
17662	14.195	12.8338	0.319	4.094
17664	14.2444	12.8379	0.3167	4.0658
17666	14.1992	12.842	0.3275	4.2057
17668	14.2403	12.8338	0.3287	4.2185
17670	14.195	12.8338	0.3261	4.1851
17672	14.2115	12.842	0.324	4.1608
17674	14.2074	12.8502	0.3265	4.1956
17676	14.2074	12.8502	0.3242	4.166
17678	14.2238	12.8789	0.3336	4.2964
17680	14.1909	12.8666	0.336	4.3232
17682	14.2444	12.8461	0.3356	4.3111
17684	14.2279	12.8461	0.3313	4.2559
17686	14.2074	12.8584	0.3297	4.2394
17688	14.1827	12.8543	0.3297	4.2381
17690	14.2279	12.8502	0.3272	4.2046
17692	14.1992	12.8666	0.3251	4.1829
17694	14.232	12.8502	0.3267	4.1982
17696	14.2238	12.8543	0.3271	4.2046
17698	14.1992	12.8666	0.3378	4.3463
17700	14.2156	12.8584	0.3375	4.3397
17703	14.2197	12.8789	0.335	4.3144
17705	14.195	12.8748	0.3314	4.2667
17710	14.1992	12.8789	0.3298	4.2475
17712	14.1992	12.8625	0.3273	4.2099
17714	14.2115	12.8666	0.3302	4.2485
17717	14.2279	12.8707	0.3262	4.1984
17719	14.2074	12.8748	0.3375	4.3452
17721	14.2074	12.8871	0.3397	4.3777
17723	14.1909	12.8707	0.3387	4.3593
17725	14.1909	12.8994	0.3324	4.2878
17727	14.1992	12.883	0.3338	4.3003
17729	14.2156	12.883	0.3327	4.2862
17731	14.2156	12.8707	0.3301	4.2486
17733	14.2197	12.8789	0.3295	4.2436
17735	14.2074	12.883	0.3312	4.2668
17738	14.1992	12.883	0.3274	4.2179
17740	14.2279	12.883	0.3267	4.2089
17742	14.2074	12.8994	0.3262	4.2078
17744	14.2115	12.8912	0.3359	4.3302
17746	14.2197	12.883	0.3352	4.3184
17748	14.2238	12.9035	0.3351	4.324
17750	14.2115	12.8912	0.3326	4.2876
17752	14.2074	12.8912	0.3319	4.2786
17754	14.1992	12.8994	0.3324	4.2878
17756	14.2115	12.9158	0.3321	4.2893
17758	14.2197	12.8871	0.3291	4.2411
17760	14.1992	12.8953	0.3288	4.24
17762	14.195	12.8994	0.3423	4.4155
17764	14.195	12.8994	0.3371	4.3484
17766	14.2074	12.9076	0.3372	4.3524
17768	14.195	12.8994	0.3366	4.3419
17773	14.2238	12.9035	0.3327	4.293
17776	14.2156	12.8994	0.3335	4.3019
17778	14.1992	12.9076	0.3307	4.2685
17780	14.2279	12.8953	0.3304	4.2606
17782	14.2156	12.9199	0.3301	4.2649
17784	14.1909	12.9158	0.3265	4.217
17786	14.2115	12.9035	0.3247	4.1898
17788	14.2197	12.9117	0.3388	4.3745
17791	14.1868	12.9076	0.3359	4.3357
17793	14.1992	12.9199	0.335	4.3282
17795	14.2197	12.9199	0.3377	4.3631
17797	14.2197	12.8953	0.3347	4.3161
17799	14.2115	12.9158	0.3324	4.2932
17801	14.232	12.9076	0.3325	4.2918
17803	14.2074	12.9322	0.3309	4.2793
17805	14.2238	12.9158	0.3259	4.2093
17807	14.2238	12.9117	0.3321	4.288
17809	14.2115	12.9486	0.3399	4.4012
17811	14.2279	12.924	0.339	4.3812
17813	14.2197	12.9158	0.3368	4.35
17815	14.2115	12.9322	0.3402	4.3995
17817	14.2197	12.9486	0.3356	4.3456
17819	14.2074	12.9199	0.334	4.3152
17821	14.2074	12.924	0.3342	4.3192
17823	14.2156	12.9322	0.3313	4.2844
17825	14.2074	12.9322	0.3285	4.2482
17827	14.2115	12.9404	0.3287	4.2535
17829	14.2238	12.924	0.3281	4.2404
17834	14.2115	12.9281	0.3417	4.4175
17837	14.2156	12.9404	0.3392	4.3894
17839	14.2115	12.9281	0.3368	4.3542
17841	14.2074	12.9322	0.3365	4.3517
17843	14.195	12.9486	0.3354	4.343
17845	14.2115	12.9322	0.3295	4.2612
17847	14.2197	12.9322	0.3309	4.2793
17849	14.195	12.9445	0.3299	4.2704
17851	14.1827	12.9445	0.3273	4.2367
17853	14.2115	12.9445	0.3279	4.2445
17855	14.1992	12.9445	0.3298	4.2691
17862	14.1909	12.9773	0.3381	4.3876
17864	14.1992	12.9404	0.3334	4.3143
17866	14.2074	12.9609	0.3327	4.3121
17868	14.2074	12.9445	0.3327	4.3066
17870	14.2074	12.9527	0.3316	4.2951
17872	14.2074	12.9486	0.3291	4.2614
17874	14.195	12.9568	0.3311	4.29
17876	14.2115	12.9568	0.3294	4.268
17878	14.2115	12.9527	0.3267	4.2317
17882	14.2156	12.9527	0.34	4.4039
17885	14.1992	12.9732	0.335	4.346
17887	14.2156	12.9486	0.3355	4.3443
17889	14.195	12.9691	0.3346	4.3395
17891	14.195	12.9732	0.3324	4.3123
17893	14.2115	12.9527	0.3313	4.2912
17895	14.2197	12.9486	0.3333	4.3158
17897	14.2197	12.965	0.3308	4.2888
17899	14.232	12.9732	0.329	4.2682
17935	14.2238	12.9691	0.3116	4.0412
17937	14.2074	13.0019	0.3079	4.0033
17939	14.2115	13.0019	0.3212	4.1762
17942	14.2156	12.9732	0.3213	4.1683
17944	14.1992	12.9855	0.3173	4.1203
17946	14.2074	12.9814	0.3153	4.093
17948	14.2074	12.9896	0.3309	4.2983
17950	14.2156	13.006	0.3276	4.2608
17952	14.195	12.9855	0.3259	4.232
17954	14.2156	13.0019	0.3289	4.2763
17956	14.2115	13.006	0.3259	4.2387
17958	14.1909	12.9937	0.3244	4.2152
17960	14.1992	13.0183	0.3238	4.2153
17962	14.2074	13.0183	0.3234	4.2101
17964	14.2567	13.043	0.3326	4.3381
17966	14.2074	12.9896	0.3329	4.3242
17968	14.2115	13.0676	0.3326	4.3463
17970	14.1909	13.0101	0.3301	4.2946
17972	14.2074	12.9937	0.3282	4.2645
17974	14.2074	13.0101	0.3304	4.2986
17976	14.2074	13.0101	0.3295	4.2868
17978	14.2115	13.0101	0.3266	4.2491
17980	14.2115	13.006	0.3411	4.4364
17982	14.1909	13.0142	0.3396	4.4196
17984	14.195	12.9978	0.3343	4.3452
17986	14.2279	13.0019	0.3352	4.3583
17988	14.2115	13.0183	0.3342	4.3507
17991	14.2074	13.0183	0.332	4.3221
17996	14.2238	13.0019	0.3309	4.3023
17998	14.2156	13.0224	0.3285	4.2779
18000	14.1992	13.0183	0.3286	4.2778
18003	14.195	13.0183	0.3272	4.2596
18005	14.1909	13.0307	0.3363	4.3822
18007	14.2197	13.0101	0.3377	4.3935
18009	14.2033	13.0471	0.3362	4.3864
18011	14.195	13.0183	0.3342	4.3507
18013	14.2156	13.0224	0.3333	4.3404
18015	14.2074	13.0307	0.3362	4.3809
18017	14.2115	13.0348	0.3325	4.3341
18019	14.2197	13.0183	0.3312	4.3117
18021	14.2238	13.0142	0.3303	4.2986
18023	14.2115	13.0389	0.3285	4.2833
18025	14.195	13.0183	0.3322	4.3247
18027	14.195	13.0471	0.3404	4.4412
18029	14.1909	13.043	0.3399	4.4333
18031	14.1992	13.0183	0.3372	4.3898
18033	14.2156	13.0348	0.336	4.3797
18035	14.195	13.0471	0.3385	4.4164
18037	14.2074	13.043	0.3344	4.3616
18039	14.2074	13.0348	0.3335	4.3471
18041	14.1909	13.0389	0.3329	4.3406
18043	14.2115	13.0471	0.33	4.3055
18045	14.2156	13.043	0.327	4.265
18047	14.2156	13.0389	0.3281	4.278
18049	14.1992	13.0553	0.3414	4.4571
18051	14.1909	13.0512	0.3397	4.4335
18056	14.2074	13.043	0.3384	4.4137
18059	14.2238	13.043	0.3363	4.3863
18061	14.195	13.0635	0.3364	4.3946
18063	14.2156	13.0389	0.3343	4.3589
18065	14.2279	13.0471	0.3294	4.2977
18067	14.1992	13.0553	0.3308	4.3187
18069	14.2156	13.0635	0.3293	4.3018
18071	14.2115	13.0553	0.3268	4.2665
18073	14.195	13.0635	0.3416	4.4625
18075	14.2156	13.0553	0.3444	4.4962
18077	14.1992	13.0553	0.3405	4.4453
18079	14.195	13.0553	0.339	4.4257
18081	14.2115	13.0512	0.3381	4.4126
18083	14.2115	13.084	0.3364	4.4015
18085	14.1992	13.0635	0.3326	4.3449
18087	14.2197	13.0594	0.3333	4.3527
18089	14.2197	13.0594	0.3327	4.3449
18091	14.1992	13.0635	0.3301	4.3123
18093	14.2115	13.0553	0.3291	4.2965
18095	14.2197	13.0553	0.3317	4.3304
18097	14.1909	13.0676	0.3279	4.2849
18099	14.2074	13.0635	0.3417	4.4638
18101	14.2238	13.0594	0.3415	4.4598
18103	14.195	13.0758	0.3375	4.4131
18105	14.2074	13.0758	0.3352	4.383
18107	14.2115	13.0676	0.3367	4.3999
18109	14.2156	13.0635	0.335	4.3763
18111	14.1992	13.084	0.3329	4.3557
18113	14.2197	13.0676	0.3327	4.3476
18118	14.2115	13.0799	0.3294	4.3085
18121	14.2279	13.0717	0.3296	4.3084
18123	14.2444	13.0717	0.3279	4.2862
18125	14.2074	13.084	0.3233	4.23
18127	14.1992	13.084	0.339	4.4355
18129	14.2156	13.0881	0.3378	4.4212
18133	14.2156	13.0881	0.3366	4.4054
18136	14.2156	13.0799	0.336	4.3948
18138	14.2197	13.0799	0.3327	4.3517
18140	14.2238	13.0799	0.3326	4.3504
18142	14.195	13.0799	0.332	4.3425
18144	14.195	13.1004	0.3262	4.2733
18146	14.2074	13.0799	0.3384	4.4262
18148	14.2156	13.0963	0.3424	4.4842
18150	14.1909	13.084	0.3401	4.4499
18152	14.1992	13.1045	0.3381	4.4306
18154	14.2074	13.0963	0.3399	4.4514
18156	14.1992	13.1086	0.3381	4.432
18158	14.2074	13.0963	0.3355	4.3938
18160	14.2197	13.0922	0.3352	4.3885
18162	14.1909	13.1127	0.3342	4.3823
18164	14.2074	13.0963	0.3307	4.3309
18166	14.2115	13.1127	0.3295	4.3206
18168	14.1827	13.1045	0.3297	4.3205
18170	14.2156	13.1004	0.3273	4.2878
18172	14.1992	13.1127	0.3259	4.2734
18174	14.1992	13.1291	0.3442	4.519
18176	14.1992	13.1004	0.3405	4.4607
18210	14.2197	13.1373	0.3192	4.1934
18212	14.1909	13.1332	0.3179	4.175
18215	14.2197	13.1168	0.3199	4.1961
18217	14.1992	13.1291	0.3161	4.1501
18219	14.2115	13.1209	0.3157	4.1423
18221	14.2156	13.1291	0.3308	4.3431
18223	14.1909	13.1414	0.3302	4.3393
18225	14.2115	13.1373	0.3245	4.2631
18227	14.2074	13.1373	0.3258	4.2801
18229	14.1909	13.1373	0.3242	4.2591
18231	14.2115	13.1291	0.3219	4.2263
18233	14.1992	13.1332	0.3352	4.4022
18235	14.2074	13.1291	0.3401	4.4652
18237	14.195	13.1537	0.3362	4.4223
18239	14.2156	13.1332	0.3343	4.3904
18241	14.1992	13.1455	0.3341	4.3919
18243	14.232	13.1373	0.3315	4.355
18245	14.1992	13.1414	0.3278	4.3078
18247	14.2074	13.1291	0.3291	4.3208
18249	14.2197	13.1455	0.3271	4.2999
18251	14.2074	13.1496	0.3261	4.2881
18253	14.2197	13.1496	0.3246	4.2684
18255	14.2156	13.1496	0.3426	4.5051
